Timestamp,GPU,# of GPUs,Server,Concurrency,Model,# of Requests,BatchSize,Theta (inf/s),Time to inference
17:28:36.429899,A100,1,1,1,large_tcnn,32768,512,1333543.4562255796,12.580929344054312
17:28:54.741882,A100,1,1,2,large_tcnn,32768,512,1971598.2044725313,17.01889965403825
17:29:22.531511,A100,1,1,4,large_tcnn,32768,512,2381608.5928312517,28.177956781815737
17:29:50.900488,A100,1,1,6,large_tcnn,32768,512,2838526.806429204,35.463218375109136
17:30:09.786778,A100,1,1,8,large_tcnn,32768,512,4316154.196032141,31.096601720899343
17:30:40.784785,A100,1,1,1,large_tcnn,32768,1024,4009491.8585704877,8.368749253917485
17:30:49.156016,A100,1,1,2,large_tcnn,32768,1024,5509542.302383139,12.180478943046182
17:31:18.152326,A100,1,1,4,large_tcnn,32768,1024,4039889.806969238,33.22311607818119
17:31:59.449051,A100,1,1,6,large_tcnn,32768,1024,4397815.174345028,45.778775145998225
17:32:55.586061,A100,1,1,8,large_tcnn,32768,1024,4551870.2760720905,58.972562863025814
17:33:19.330239,A100,1,1,1,large_tcnn,32768,2048,3760287.0658795126,17.846739577129483
17:33:42.865483,A100,1,1,2,large_tcnn,32768,2048,5739326.786322447,23.385622216155753
17:34:17.373349,A100,1,1,4,large_tcnn,32768,2048,6303899.143791179,42.58244776399806
17:35:08.588228,A100,1,1,6,large_tcnn,32768,2048,7399534.581846653,54.416014892049134
17:36:08.484282,A100,1,1,8,large_tcnn,32768,2048,9191429.485688064,58.40994731406681
17:36:36.002042,A100,1,1,1,large_tcnn,32768,4096,7943364.7585626105,16.89683554507792
17:36:58.356701,A100,1,1,2,large_tcnn,32768,4096,11530710.58557331,23.280044539133087
17:37:16.201119,A100,1,1,4,large_tcnn,32768,4096,22834297.102390725,23.511602288112044
17:38:05.795165,A100,1,1,6,large_tcnn,32768,4096,16168292.424003031,49.80775624793023
17:39:05.292974,A100,1,1,8,large_tcnn,32768,4096,19736610.688766588,54.40355696994811
